project_name,date,active_addresses_aggregation_daily,active_addresses_aggregation_monthly,active_addresses_aggregation_over_30_day_window,active_contracts_daily,active_contracts_monthly,active_contracts_weekly,active_developers_daily,active_developers_weekly,closed_issues_daily,closed_issues_monthly,closed_issues_weekly,comments_daily,comments_weekly,commits_daily,commits_weekly,contributors_daily,contributors_weekly,forks_daily,forks_weekly,gas_fees_daily,gas_fees_monthly,gas_fees_over_180_day_window,gas_fees_over_30_day_window,gas_fees_over_90_day_window,gas_fees_weekly,merged_pull_requests_daily,merged_pull_requests_monthly,merged_pull_requests_weekly,opened_issues_daily,opened_issues_monthly,opened_issues_weekly,opened_pull_requests_daily,opened_pull_requests_monthly,opened_pull_requests_weekly,releases_daily,releases_weekly,repositories_daily,repositories_weekly,stars_daily,stars_weekly,transactions_daily,transactions_monthly,transactions_over_180_day_window,transactions_weekly
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-16,,,,,,,,,,,,,,,,,,,,0.0027751832629352,,,,,,,,,,,,,,,,,,,,,881.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-17,,,,,,,,,,,,,,,,,,,,0.0041734628843204,,,,,,,,,,,,,,,,,,,,,729.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-18,,,,,,,,,,,,,,,,,,,,0.000403565191437,,,,,,,,,,,,,,,,,,,,,462.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-19,,,,,,,,,,,,,,,,,,,,0.0013259601815394,,,,,0.0067080311174136,,,,,,,,,,,,,,,,518.0,,,1671.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-20,,,,,,,,,,,,,,,,,,,,2.7273302429954e-05,,,,,,,,,,,,,,,,,,,,,158.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-21,,,,,,,,,,,,,,,,,,,,0.0024040434753772,,,,,,,,,,,,,,,,,,,,,236.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-22,,,,,,,,,,,,,,,,,,,,0.0003851694351311,,,,,,,,,,,,,,,,,,,,,171.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-23,,,,,,,,,,,,,,,,,,,,0.0021753792161976,,,,,,,,,,,,,,,,,,,,,213.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-24,,,,,,,,,,,,,,,,,,,,0.0003776623308466,,,,,,,,,,,,,,,,,,,,,258.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-25,,,,,,,,,,,,,,,,,,,,1.2543175891582998e-05,,,,,,,,,,,,,,,,,,,,,117.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-26,,,,,,,,,,,,,,,,,,,,0.0026523587300547,,,,,0.0082087420520105,,,,,,,,,,,,,,,,1605.0,,,2603.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-27,,,,,,,,,,,,,,,,,,,,0.0005015427437472,,,,,,,,,,,,,,,,,,,,,140.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-28,,,,,,,,,,,,,,,,,,,,0.0005184719786015,,,,,,,,,,,,,,,,,,,,,178.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-29,,,,,,,,,,,,,,,,,,,,0.0006232344439431,,,,,,,,,,,,,,,,,,,,,160.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-06-30,,,,,,,,,,,,,,,,,,,,0.0025350152219631,,,,,,,,,,,,,,,,,,,,,191.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-01,,,,,,,,,,,,,,,,,,,,0.0013731101556252,0.3428950149376537,,,,,,,,,,,,,,,,,,,,140.0,42554.0,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-02,,,,,,,,,,,,,,,,,,,,5.008778075439999e-06,,,,,,,,,,,,,,,,,,,,,189.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-03,,,,,,,,,,,,,,,,,,,,5.066006525356e-06,,,,,0.0061127414835662,,,,,,,,,,,,,,,,152.0,,,7320.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-04,,,,,,,,,,,,,,,,,,,,0.0008983054270225,,,,,,,,,,,,,,,,,,,,,295.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-05,,,,,,,,,,,,,,,,,,,,0.000963393760117,,,,,,,,,,,,,,,,,,,,,152.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-06,,,,,,,,,,,,,,,,,,,,0.000234401044718,,,,,,,,,,,,,,,,,,,,,113.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-07,,,,,,,,,,,,,,,,,,,,0.00240837298257,,,,,,,,,,,,,,,,,,,,,2296.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-08,,,,,,,,,,,,,,,,,,,,0.001600528678017,,,,,,,,,,,,,,,,,,,,,4092.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-09,,,,,,,,,,,,,,,,,,,,2.6735845962080005e-06,,,,,,,,,,,,,,,,,,,,,220.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-10,,,,,,,,,,,,,,,,,,,,8.773068243245e-06,,,,,0.0130839362746557,,,,,,,,,,,,,,,,273.0,,,3160.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-11,,,,,,,,,,,,,,,,,,,,0.0002550122293025,,,,,,,,,,,,,,,,,,,,,191.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-12,,,,,,,,,,,,,,,,,,,,0.0001031933486083,,,,,,,,,,,,,,,,,,,,,217.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-13,,,,,,,,,,,,,,,,,,,,0.0019408603632003,,,,,,,,,,,,,,,,,,,,,384.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-14,,,,,,,,,,,,,,,,,,,,0.0071584009188538,,,,,,,,,,,,,,,,,,,,,468.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-15,,,,,,,,,,,,,,,,,,,,0.0002689510810441,,,,,,,,,,,,,,,,,,,,,784.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-16,,,,,,,,,,,,,,,,,,,,0.0033487452654032,,,,,,,,,,,,,,,,,,,,,843.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-17,,,,,,,,,,,,,,,,,,,,0.0133249714223943,,,,,0.0223232951334724,,,,,,,,,,,,,,,,4805.0,,,8927.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-18,,,,,,,,,,,,,,,,,,,,0.0071711650190337,,,,,,,,,,,,,,,,,,,,,3052.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-19,,,,,,,,,,,,,,,,,,,,0.0001145693826032,,,,,,,,,,,,,,,,,,,,,284.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-20,,,,,,,,,,,,,,,,,,,,0.0011476636853663,,,,,,,,,,,,,,,,,,,,,281.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-21,,,,,,,,,,,,,,,,,,,,0.000438955960987,,,,,,,,,,,,,,,,,,,,,125.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-22,,,,,,,,,,,,,,,,,,,,0.0001236093165815,,,,,,,,,,,,,,,,,,,,,188.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-23,,,,,,,,,,,,,,,,,,,,2.3603465067919995e-06,,,,,,,,,,,,,,,,,,,,,192.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-24,,,,,,,,,,,,,,,,,,,,0.0340725829681263,,,,,0.2905177280288348,,,,,,,,,,,,,,,,795.0,,,21986.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-25,,,,,,,,,,,,,,,,,,,,0.0526151071158908,,,,,,,,,,,,,,,,,,,,,8056.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-26,,,,,,,,,,,,,,,,,,,,0.0505137447658086,,,,,,,,,,,,,,,,,,,,,4555.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-27,,,,,,,,,,,,,,,,,,,,0.1067178847688314,,,,,,,,,,,,,,,,,,,,,1049.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-28,,,,,,,,,,,,,,,,,,,,0.0323024739422704,,,,,,,,,,,,,,,,,,,,,5984.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-29,,,,,,,,,,,,,,,,,,,,0.0040707026707921,,,,,,,,,,,,,,,,,,,,,853.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-30,,,,,,,,,,,,,,,,,,,,0.0102252317971149,,,,,,,,,,,,,,,,,,,,,694.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-07-31,,,,,,,,,,,,,,,,,,,,0.0094791950834231,,,,,0.0783933157959687,,,,,,,,,,,,,,,,832.0,,,4450.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-01,,,,,,,,,,,,,,,,,,,,0.0121371711651026,0.694061397518907,,,,,,,,,,,,,,,,,,,,502.0,19476.0,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-02,,,,,,,,,,,,,,,,,,,,0.007308668960735,,,,,,,,,,,,,,,,,,,,,521.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-03,,,,,,,,,,,,,,,,,,,,0.0171908494536513,,,,,,,,,,,,,,,,,,,,,747.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-04,,,,,,,,,,,,,,,,,,,,0.0141286843330454,,,,,,,,,,,,,,,,,,,,,727.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-05,,,,,,,,,,,,,,,,,,,,0.0115211700666048,,,,,,,,,,,,,,,,,,,,,610.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-06,,,,,,,,,,,,,,,,,,,,0.0066275767334062,,,,,,,,,,,,,,,,,,,,,511.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-07,,,,,,,,,,,,,,,,,,,,0.0524147107702633,,,,,0.1094817461322301,,,,,,,,,,,,,,,,536.0,,,3078.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-08,,,,,,,,,,,,,,,,,,,,0.0203449565939201,,,,,,,,,,,,,,,,,,,,,431.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-09,,,,,,,,,,,,,,,,,,,,0.0167022237251976,,,,,,,,,,,,,,,,,,,,,409.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-10,,,,,,,,,,,,,,,,,,,,0.0073748889450634,,,,,,,,,,,,,,,,,,,,,542.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-11,,,,,,,,,,,,,,,,,,,,0.0083217891368183,,,,,,,,,,,,,,,,,,,,,415.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-12,,,,,,,,,,,,,,,,,,,,0.0027168663536486,,,,,,,,,,,,,,,,,,,,,409.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-13,,,,,,,,,,,,,,,,,,,,0.0016063106073185,,,,,,,,,,,,,,,,,,,,,336.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-14,,,,,,,,,,,,,,,,,,,,0.0197495681726455,,,,,0.4565167831914249,,,,,,,,,,,,,,,,389.0,,,7702.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-15,,,,,,,,,,,,,,,,,,,,0.0492638239685194,,,,,,,,,,,,,,,,,,,,,391.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-16,,,,,,,,,,,,,,,,,,,,0.0118611874699672,,,,,,,,,,,,,,,,,,,,,329.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-17,,,,,,,,,,,,,,,,,,,,0.3237153649688086,,,,,,,,,,,,,,,,,,,,,651.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-18,,,,,,,,,,,,,,,,,,,,0.0325193724285698,,,,,,,,,,,,,,,,,,,,,2888.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-19,,,,,,,,,,,,,,,,,,,,0.0066742381165149,,,,,,,,,,,,,,,,,,,,,774.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-20,,,,,,,,,,,,,,,,,,,,0.0127332280663993,,,,,,,,,,,,,,,,,,,,,2280.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-21,,,,,,,,,,,,,,,,,,,,0.0029452813848535,,,,,0.0177421327701391,,,,,,,,,,,,,,,,740.0,,,3547.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-22,,,,,,,,,,,,,,,,,,,,0.0031683901903306,,,,,,,,,,,,,,,,,,,,,554.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-23,,,,,,,,,,,,,,,,,,,,0.0028299615033352,,,,,,,,,,,,,,,,,,,,,460.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-24,,,,,,,,,,,,,,,,,,,,0.0009621630241186,,,,,,,,,,,,,,,,,,,,,562.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-25,,,,,,,,,,,,,,,,,,,,0.0015810586677913,,,,,,,,,,,,,,,,,,,,,420.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-26,,,,,,,,,,,,,,,,,,,,0.0045990518097538,,,,,,,,,,,,,,,,,,,,,355.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-27,,,,,,,,,,,,,,,,,,,,0.0016562261899558,,,,,,,,,,,,,,,,,,,,,456.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-28,,,,,,,,,,,,,,,,,,,,0.0122168844763847,,,,,0.0455729819199185,,,,,,,,,,,,,,,,249.0,,,2297.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-29,,,,,,,,,,,,,,,,,,,,0.025025416061142,,,,,,,,,,,,,,,,,,,,,401.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-30,,,,,,,,,,,,,,,,,,,,0.0016788865471738,,,,,,,,,,,,,,,,,,,,,363.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-08-31,,,,,,,,,,,,,,,,,,,,0.0024854276278669,,,,,,,,,,,,,,,,,,,,,518.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-01,,,,,,,,,,,,,,,,,,,,0.0020355107786434,0.2037497572386118,,,,,,,,,,,,,,,,,,,,334.0,5408.0,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-02,,,,,,,,,,,,,,,,,,,,0.000910522610497,,,,,,,,,,,,,,,,,,,,,246.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-03,,,,,,,,,,,,,,,,,,,,0.0012203338182105,,,,,,,,,,,,,,,,,,,,,186.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-04,,,,,,,,,,,,,,,,,,,,0.001853581748875,,,,,0.0101130559266821,,,,,,,,,,,,,,,,211.0,,,1414.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-05,,,,,,,,,,,,,,,,,,,,0.0017240406574632,,,,,,,,,,,,,,,,,,,,,246.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-06,,,,,,,,,,,,,,,,,,,,0.0010582288476103,,,,,,,,,,,,,,,,,,,,,213.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-07,,,,,,,,,,,,,,,,,,,,0.0009812048755746,,,,,,,,,,,,,,,,,,,,,166.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-08,,,,,,,,,,,,,,,,,,,,0.0010202467884294,,,,,,,,,,,,,,,,,,,,,171.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-09,,,,,,,,,,,,,,,,,,,,0.0020927890579065,,,,,,,,,,,,,,,,,,,,,229.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-10,,,,,,,,,,,,,,,,,,,,0.0013829639508228,,,,,,,,,,,,,,,,,,,,,178.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-11,,,,,,,,,,,,,,,,,,,,0.019048065902346,,,,,0.0717535072798261,,,,,,,,,,,,,,,,244.0,,,1235.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-12,,,,,,,,,,,,,,,,,,,,0.0021219517742995,,,,,,,,,,,,,,,,,,,,,172.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-13,,,,,,,,,,,,,,,,,,,,0.0012881080017162,,,,,,,,,,,,,,,,,,,,,92.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-14,,,,,,,,,,,,,,,,,,,,0.0031299836807328,,,,,,,,,,,,,,,,,,,,,318.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-15,,,,,,,,,,,,,,,,,,,,0.0017959340025023,,,,,,,,,,,,,,,,,,,,,181.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-16,,,,,,,,,,,,,,,,,,,,0.018467207102589,,,,,,,,,,,,,,,,,,,,,61.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-17,,,,,,,,,,,,,,,,,,,,0.02590225681564,,,,,,,,,,,,,,,,,,,,,167.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-18,,,,,,,,,,,,,,,,,,,,0.0120636042637891,,,,,0.0731391549452063,,,,,,,,,,,,,,,,114.0,,,1131.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-19,,,,,,,,,,,,,,,,,,,,0.0132427444476514,,,,,,,,,,,,,,,,,,,,,177.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-20,,,,,,,,,,,,,,,,,,,,0.0158854539475288,,,,,,,,,,,,,,,,,,,,,318.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-21,,,,,,,,,,,,,,,,,,,,0.0106072256329892,,,,,,,,,,,,,,,,,,,,,200.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-22,,,,,,,,,,,,,,,,,,,,0.0091095535289914,,,,,,,,,,,,,,,,,,,,,132.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-23,,,,,,,,,,,,,,,,,,,,0.0057102930641256,,,,,,,,,,,,,,,,,,,,,84.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-24,,,,,,,,,,,,,,,,,,,,0.0065202800601306,,,,,,,,,,,,,,,,,,,,,106.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-25,,,,,,,,,,,,,,,,,,,,0.0090257364410655,,,,,0.0481754855839006,,,,,,,,,,,,,,,,93.0,,,1004.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-26,,,,,,,,,,,,,,,,,,,,0.0106423953369601,,,,,,,,,,,,,,,,,,,,,122.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-27,,,,,,,,,,,,,,,,,,,,0.0085226365427101,,,,,,,,,,,,,,,,,,,,,239.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-28,,,,,,,,,,,,,,,,,,,,0.0078524010220625,,,,,,,,,,,,,,,,,,,,,201.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-29,,,,,,,,,,,,,,,,,,,,0.0042508051131554,,,,,,,,,,,,,,,,,,,,,123.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-09-30,,,,,,,,,,,,,,,,,,,,0.0042836974235922,,,,,,,,,,,,,,,,,,,,,84.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-01,,,,,,,,,,,,,,,,,,,,0.0035978137043545,0.1167619191669974,,,,,,,,,,,,,,,,,,,,142.0,2963.0,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-02,,,,,,,,,,,,,,,,,,,,0.0051021994441305,,,,,0.0277901585405724,,,,,,,,,,,,,,,,132.0,,,741.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-03,,,,,,,,,,,,,,,,,,,,0.002291221799124,,,,,,,,,,,,,,,,,,,,,91.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-04,,,,,,,,,,,,,,,,,,,,0.0111059537923854,,,,,,,,,,,,,,,,,,,,,131.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-05,,,,,,,,,,,,,,,,,,,,0.0036244334136433,,,,,,,,,,,,,,,,,,,,,145.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-07,,,,,,,,,,,,,,,,,,,,0.0033883611186386,,,,,,,,,,,,,,,,,,,,,138.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-08,,,,,,,,,,,,,,,,,,,,0.0022779889726504,,,,,,,,,,,,,,,,,,,,,104.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-09,,,,,,,,,,,,,,,,,,,,0.0101981752009641,,,,,0.0235162008052571,,,,,,,,,,,,,,,,101.0,,,599.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-10,,,,,,,,,,,,,,,,,,,,0.0037519332954,,,,,,,,,,,,,,,,,,,,,75.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-11,,,,,,,,,,,,,,,,,,,,0.0022164509066797,,,,,,,,,,,,,,,,,,,,,85.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-12,,,,,,,,,,,,,,,,,,,,0.0027975027548547,,,,,,,,,,,,,,,,,,,,,123.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-13,,,,,,,,,,,,,,,,,,,,0.002145332636688,,,,,,,,,,,,,,,,,,,,,70.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-14,,,,,,,,,,,,,,,,,,,,0.0010900179941923,,,,,,,,,,,,,,,,,,,,,63.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-15,,,,,,,,,,,,,,,,,,,,0.001316788016478,,,,,,,,,,,,,,,,,,,,,82.0,,,
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-16,,,,,,,,,,,,,,,,,,,,0.00898156266362,,,,,0.0183785129480373,,,,,,,,,,,,,,,,111.0,,,578.0
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,2023-10-17,,,,,,,,,,,,,,,,,,,,0.0031316634322313,,,,,,,,,,,,,,,,,,,,,112.0,,,
